,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
348,14000685,JJ455304,2025-10-17T15:17:00.000,039XX W 44TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,821,8,14,57,26,1150697.0,1875177.0,2025,2025-10-25T15:43:27.000,41.813379056,-87.722756344,"
,  
(41.813379056, -87.722756344)"
349,14000754,JJ455320,2025-10-17T15:09:00.000,019XX E 71ST PL,0460,BATTERY,SIMPLE,STREET,False,False,333,3,5,43,08B,1190562.0,1857968.0,2025,2025-10-25T15:43:27.000,41.765286035,-87.577086035,"
,  
(41.765286035, -87.577086035)"
350,14000791,JJ455286,2025-10-17T15:05:00.000,063XX S STEWART AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,True,False,722,7,20,68,04B,1174711.0,1862989.0,2025,2025-10-25T15:43:27.000,41.779431965,-87.635034937,"
,  
(41.779431965, -87.635034937)"
351,14001986,JJ455953,2025-10-17T15:04:00.000,0000X W CHICAGO AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1832,18,42,8,06,1176106.0,1905725.0,2025,2025-10-25T15:43:27.000,41.896671699,-87.628635323,"
,  
(41.896671699, -87.628635323)"
352,14001374,JJ456010,2025-10-17T15:00:00.000,043XX N RICHMOND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1724,17,33,16,14,1155934.0,1928715.0,2025,2025-10-25T15:43:27.000,41.960188762,-87.702102003,"
,  
(41.960188762, -87.702102003)"
353,14000669,JJ455242,2025-10-17T15:00:00.000,0000X N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,112,1,34,32,06,1177309.0,1900530.0,2025,2025-10-25T15:43:27.000,41.882389156,-87.624374606,"
,  
(41.882389156, -87.624374606)"
354,14000958,JJ455644,2025-10-17T15:00:00.000,030XX N KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,25,31,21,14,1148527.0,1919881.0,2025,2025-10-25T15:43:27.000,41.936094051,-87.729562647,"
,  
(41.936094051, -87.729562647)"
355,14003564,JJ458561,2025-10-17T15:00:00.000,015XX W 111TH ST,0460,BATTERY,SIMPLE,GAS STATION,False,False,2234,22,21,75,08B,1167783.0,1831117.0,2025,2025-10-25T15:43:27.000,41.692122131,-87.661346081,"
,  
(41.692122131, -87.661346081)"
356,14003728,JJ459063,2025-10-17T15:00:00.000,115XX S AVENUE L,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,433,4,10,52,08B,1201911.0,1828996.0,2025,2025-10-25T15:43:27.000,41.685503391,-87.536472467,"
,  
(41.685503391, -87.536472467)"
357,14000742,JJ455427,2025-10-17T15:00:00.000,012XX N ARTESIAN AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1423,14,26,24,06,1159851.0,1908119.0,2025,2025-10-25T15:43:27.000,41.903591885,-87.688270928,"
,  
(41.903591885, -87.688270928)"
358,14003817,JJ459024,2025-10-17T15:00:00.000,018XX S BLUE ISLAND AVE,0460,BATTERY,SIMPLE,STREET,True,False,1233,12,25,31,08B,1167210.0,1891271.0,2025,2025-10-25T15:43:27.000,41.857204651,-87.661724024,"
,  
(41.857204651, -87.661724024)"
359,14001464,JJ456175,2025-10-17T15:00:00.000,022XX W TOUHY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2411,24,49,2,06,1159983.0,1947715.0,2025,2025-10-25T15:43:27.000,42.01224271,-87.686688529,"
,  
(42.01224271, -87.686688529)"
360,14003285,JJ458266,2025-10-17T15:00:00.000,010XX W WILSON AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1914,19,46,3,08B,1168668.0,1930721.0,2025,2025-10-25T15:43:27.000,41.965426344,-87.655227542,"
,  
(41.965426344, -87.655227542)"
361,14003417,JJ458383,2025-10-17T15:00:00.000,032XX W ADAMS ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1124,11,28,27,08B,1154752.0,1898890.0,2025,2025-10-25T15:43:27.000,41.878370307,-87.707248137,"
,  
(41.878370307, -87.707248137)"
362,14002023,JJ455222,2025-10-17T14:54:00.000,012XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,1233,12,28,28,08B,1165915.0,1894701.0,2025,2025-10-25T15:43:27.000,41.866644572,-87.666379591,"
,  
(41.866644572, -87.666379591)"
363,14000765,JJ455285,2025-10-17T14:53:00.000,057XX N NAGLE AVE,0460,BATTERY,SIMPLE,GAS STATION,True,False,1612,16,41,10,08B,1132598.0,1937755.0,2025,2025-10-25T15:43:27.000,41.985435056,-87.787685839,"
,  
(41.985435056, -87.787685839)"
364,14001996,JJ455946,2025-10-17T14:53:00.000,025XX W CERMAK RD,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1023,10,28,31,06,1159898.0,1889319.0,2025,2025-10-25T15:43:27.000,41.852001972,-87.688617027,"
,  
(41.852001972, -87.688617027)"
365,14000733,JJ455349,2025-10-17T14:46:00.000,067XX S WINCHESTER AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,RESIDENCE,True,False,726,7,16,67,18,1164518.0,1859966.0,2025,2025-10-25T15:43:27.000,41.771357512,-87.672488834,"
,  
(41.771357512, -87.672488834)"
366,14003252,JJ458264,2025-10-17T14:45:00.000,009XX W WILSON AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1914,19,46,3,08B,1169275.0,1930737.0,2025,2025-10-25T15:43:27.000,41.965457044,-87.652995284,"
,  
(41.965457044, -87.652995284)"
367,14001771,JJ456493,2025-10-17T14:45:00.000,001XX E 46TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC BUILDING,False,False,215,2,3,38,26,1178081.0,1874560.0,2025,2025-10-25T15:43:27.000,41.811108127,-87.622329362,"
,  
(41.811108127, -87.622329362)"
368,14000699,JJ455267,2025-10-17T14:45:00.000,093XX S INDIANA AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,True,False,633,6,6,49,08B,1179236.0,1843023.0,2025,2025-10-25T15:43:27.000,41.724540965,-87.619053573,"
,  
(41.724540965, -87.619053573)"
369,14001043,JJ455251,2025-10-17T14:43:00.000,075XX S KINGSTON AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,SIDEWALK,False,False,421,4,7,43,18,1194502.0,1855532.0,2025,2025-10-25T15:43:27.000,41.758505506,-87.562724995,"
,  
(41.758505506, -87.562724995)"
370,14000901,JJ455216,2025-10-17T14:43:00.000,045XX N MC VICKER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1622,16,38,15,06,1135193.0,1929665.0,2025,2025-10-25T15:43:27.000,41.963189592,-87.778334215,"
,  
(41.963189592, -87.778334215)"
371,14001789,JJ455557,2025-10-17T14:40:00.000,050XX S CORNELL AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,222,2,5,39,08B,1187888.0,1871685.0,2025,2025-10-25T15:43:27.000,41.802990653,-87.586450191,"
,  
(41.802990653, -87.586450191)"
372,14005010,JJ460326,2025-10-17T14:40:00.000,058XX S KENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,235,2,5,41,11,1186098.0,1866747.0,2025,2025-10-25T15:43:27.000,41.789482898,-87.593170773,"
,  
(41.789482898, -87.593170773)"
373,14000682,JJ455223,2025-10-17T14:33:00.000,003XX W 63RD ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,SIDEWALK,True,False,722,7,20,68,24,1175036.0,1863173.0,2025,2025-10-25T15:43:27.000,41.779929633,-87.633837969,"
,  
(41.779929633, -87.633837969)"
374,14000737,JJ455183,2025-10-17T14:31:00.000,105XX S UNION AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,False,2233,22,21,49,04B,1173512.0,1834839.0,2025,2025-10-25T15:43:27.000,41.702211307,-87.640261739,"
,  
(41.702211307, -87.640261739)"
375,14000614,JJ455166,2025-10-17T14:30:00.000,028XX W FILLMORE ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1135,11,28,29,18,1157759.0,1895253.0,2025,2025-10-25T15:43:27.000,41.868329295,-87.696306163,"
,  
(41.868329295, -87.696306163)"
376,14000790,JJ455333,2025-10-17T14:30:00.000,069XX N ASHLAND BLVD,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2431,24,49,1,06,1164531.0,1945882.0,2025,2025-10-25T15:43:27.000,42.00711743,-87.670006581,"
,  
(42.00711743, -87.670006581)"
377,14000930,JJ455332,2025-10-17T14:30:00.000,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,34,32,06,1176352.0,1900927.0,2025,2025-10-25T15:43:27.000,41.883500187,-87.627876698,"
,  
(41.883500187, -87.627876698)"
378,14004596,JJ459916,2025-10-17T14:30:00.000,009XX W SCHOOL ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1924,19,44,6,06,1169412.0,1922102.0,2025,2025-10-25T15:43:27.000,41.941759303,-87.652743702,"
,  
(41.941759303, -87.652743702)"
379,14000697,JJ455229,2025-10-17T14:30:00.000,092XX S LEAVITT ST,0560,ASSAULT,SIMPLE,STREET,False,False,2221,22,19,72,08A,1163323.0,1843115.0,2025,2025-10-25T15:43:27.000,41.725140977,-87.677340237,"
,  
(41.725140977, -87.677340237)"
380,14000788,JJ455346,2025-10-17T14:26:00.000,066XX S STEWART AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,722,7,6,68,06,1174774.0,1860737.0,2025,2025-10-25T15:43:27.000,41.773250823,-87.634871029,"
,  
(41.773250823, -87.634871029)"
381,14000838,JJ455219,2025-10-17T14:23:00.000,081XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,631,6,8,44,14,1184640.0,1851256.0,2025,2025-10-25T15:43:27.000,41.747008466,-87.599001679,"
,  
(41.747008466, -87.599001679)"
382,14000660,JJ455180,2025-10-17T14:22:00.000,057XX S STATE ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,232,2,20,40,18,1177250.0,1867135.0,2025,2025-10-25T15:43:27.000,41.790752055,-87.625601621,"
,  
(41.790752055, -87.625601621)"
383,14001140,JJ455235,2025-10-17T14:10:00.000,005XX S FINANCIAL PL,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,34,32,06,1174962.0,1897904.0,2025,2025-10-25T15:43:27.000,41.875236133,-87.633071401,"
,  
(41.875236133, -87.633071401)"
384,14000839,JJ455257,2025-10-17T14:09:00.000,066XX S HARTWELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,322,3,6,69,14,1178415.0,1860945.0,2025,2025-10-25T15:43:27.000,41.773739677,-87.62151777,"
,  
(41.773739677, -87.62151777)"
385,14005899,JJ461538,2025-10-17T14:05:00.000,021XX E 87TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,412,4,8,45,08B,1191768.0,1847705.0,2025,2025-10-25T15:43:27.000,41.737094305,-87.572998178,"
,  
(41.737094305, -87.572998178)"
386,14000888,JJ455173,2025-10-17T14:05:00.000,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,112,1,34,32,06,1176389.0,1900278.0,2025,2025-10-25T15:43:27.000,41.88171846,-87.627760426,"
,  
(41.88171846, -87.627760426)"
387,14000800,JJ455329,2025-10-17T14:00:00.000,034XX W GRENSHAW ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1133,11,24,29,07,1153636.0,1894846.0,2025,2025-10-25T15:43:27.000,41.867295404,-87.711453447,"
,  
(41.867295404, -87.711453447)"
388,14001219,JJ455722,2025-10-17T14:00:00.000,052XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,False,False,1522,15,37,25,11,1141512.0,1899523.0,2025,2025-10-25T15:43:27.000,41.880362084,-87.755847438,"
,  
(41.880362084, -87.755847438)"
389,14004191,JJ459467,2025-10-17T14:00:00.000,048XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CTA BUS STOP,False,False,2521,25,31,19,06,1143835.0,1915525.0,2025,2025-10-25T15:43:27.000,41.924230143,-87.746915859,"
,  
(41.924230143, -87.746915859)"
390,14001080,JJ455671,2025-10-17T14:00:00.000,064XX S RICHARDS DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,331,3,5,42,07,1189894.0,1862705.0,2025,2025-10-25T15:43:27.000,41.778300831,-87.579382212,"
,  
(41.778300831, -87.579382212)"
391,14003411,JJ458583,2025-10-17T14:00:00.000,010XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1211,12,36,24,06,1158880.0,1906737.0,2025,2025-10-25T15:43:27.000,41.899819543,-87.691875595,"
,  
(41.899819543, -87.691875595)"
392,14006723,JJ462570,2025-10-17T14:00:00.000,042XX W BELMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1731,17,30,16,05,1147505.0,1920937.0,2025,2025-10-25T15:43:27.000,41.939011497,-87.733291461,"
,  
(41.939011497, -87.733291461)"
393,14004981,JJ460261,2025-10-17T13:53:00.000,047XX N WINTHROP AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1914,19,46,3,06,1168010.0,1931673.0,2025,2025-10-25T15:43:27.000,41.968052927,-87.657619242,"
,  
(41.968052927, -87.657619242)"
394,14000711,JJ455158,2025-10-17T13:52:00.000,078XX S CHAPPEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,414,4,8,43,08A,1191228.0,1853451.0,2025,2025-10-25T15:43:27.000,41.752874919,-87.574790969,"
,  
(41.752874919, -87.574790969)"
395,14001393,JJ455140,2025-10-17T13:52:00.000,009XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,DRUG STORE,False,False,1923,19,46,6,08A,1169204.0,1926746.0,2025,2025-10-25T15:43:27.000,41.954507152,-87.653372774,"
,  
(41.954507152, -87.653372774)"
396,14000904,JJ455301,2025-10-17T13:50:00.000,042XX W 21ST PL,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,1012,10,24,29,08A,1148374.0,1889417.0,2025,2025-10-25T15:43:27.000,41.852500536,-87.730911032,"
,  
(41.852500536, -87.730911032)"
397,14000732,JJ455351,2025-10-17T13:50:00.000,008XX E 103RD ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,512,5,9,50,08B,1183988.0,1836860.0,2025,2025-10-25T15:43:27.000,41.707519433,-87.601839023,"
,  
(41.707519433, -87.601839023)"
398,14000724,JJ455141,2025-10-17T13:50:00.000,005XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1834,18,42,8,08B,1177347.0,1903741.0,2025,2025-10-25T15:43:27.000,41.891199446,-87.624137626,"
,  
(41.891199446, -87.624137626)"
399,14004356,JJ459668,2025-10-17T13:45:00.000,093XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,633,6,6,49,08A,1180224.0,1843135.0,2025,2025-10-25T15:43:27.000,41.724825754,-87.615431147,"
,  
(41.724825754, -87.615431147)"
400,14005018,JJ459500,2025-10-17T13:45:00.000,061XX S UNIVERSITY AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,314,3,20,42,06,1184827.0,1864606.0,2025,2025-10-25T15:43:27.000,41.783637746,-87.597898219,"
,  
(41.783637746, -87.597898219)"
401,14000710,JJ455247,2025-10-17T13:43:00.000,003XX W 119TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,False,522,5,21,53,14,1176315.0,1826018.0,2025,2025-10-25T15:43:27.000,41.677942802,-87.630261604,"
,  
(41.677942802, -87.630261604)"
402,14000667,JJ455116,2025-10-17T13:43:00.000,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,632,6,6,44,06,1183050.0,1848589.0,2025,2025-10-25T15:43:27.000,41.739727015,-87.604910522,"
,  
(41.739727015, -87.604910522)"
403,14000572,JJ455143,2025-10-17T13:42:00.000,032XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,11,27,23,18,1154433.0,1905144.0,2025,2025-10-25T15:43:27.000,41.895538282,-87.708252168,"
,  
(41.895538282, -87.708252168)"
404,14000694,JJ455290,2025-10-17T13:40:00.000,024XX W 63RD ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,825,8,16,66,04B,1161032.0,1862810.0,2025,2025-10-25T15:43:27.000,41.77923464,-87.685188795,"
,  
(41.77923464, -87.685188795)"
405,14006376,JJ462120,2025-10-17T13:36:00.000,100XX S LAFAYETTE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,511,5,9,49,26,1177696.0,1838450.0,2025,2025-10-25T15:43:27.000,41.712026971,-87.624832388,"
,  
(41.712026971, -87.624832388)"
406,14000618,JJ455179,2025-10-17T13:30:00.000,055XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1613,16,41,10,08B,1132588.0,1936562.0,2025,2025-10-25T15:43:27.000,41.982161529,-87.787750568,"
,  
(41.982161529, -87.787750568)"
407,14000636,JJ455213,2025-10-17T13:30:00.000,100XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,511,5,9,49,08A,1179020.0,1838267.0,2025,2025-10-25T15:43:27.000,41.711494797,-87.619989117,"
,  
(41.711494797, -87.619989117)"
408,14000610,JJ455122,2025-10-17T13:30:00.000,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1431,14,1,22,06,1159682.0,1913243.0,2025,2025-10-25T15:43:27.000,41.917656022,-87.688750258,"
,  
(41.917656022, -87.688750258)"
409,14000664,JJ455184,2025-10-17T13:30:00.000,021XX W SUPERIOR ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1221,12,36,24,06,1161981.0,1904981.0,2025,2025-10-25T15:43:27.000,41.89493675,-87.680534664,"
,  
(41.89493675, -87.680534664)"
410,14000957,JJ455367,2025-10-17T13:30:00.000,016XX E 95TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,431,4,7,51,11,1188861.0,1842311.0,2025,2025-10-25T15:43:27.000,41.722362598,-87.58382047,"
,  
(41.722362598, -87.58382047)"
411,14003485,JJ455130,2025-10-17T13:30:00.000,011XX N LAVERGNE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1531,15,37,25,08B,1142821.0,1907169.0,2025,2025-10-25T15:43:27.000,41.901319345,-87.750850275,"
,  
(41.901319345, -87.750850275)"
412,14005742,JJ461498,2025-10-17T13:30:00.000,092XX S HARPER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4,8,48,14,1188061.0,1844044.0,2025,2025-10-25T15:43:27.000,41.727137211,-87.586695663,"
,  
(41.727137211, -87.586695663)"
413,14001311,JJ455155,2025-10-17T13:30:00.000,070XX S JEFFERY BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,332,3,5,43,04A,1190762.0,1858684.0,2025,2025-10-25T15:43:27.000,41.767245969,-87.57632989,"
,  
(41.767245969, -87.57632989)"
414,14002802,JJ457096,2025-10-17T13:24:00.000,010XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1811,18,2,7,06,1169336.0,1910832.0,2025,2025-10-25T15:43:27.000,41.910835515,-87.653351515,"
,  
(41.910835515, -87.653351515)"
415,14004291,JJ459573,2025-10-17T13:17:00.000,006XX N ARMOUR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1215,12,1,24,14,1166055.0,1904534.0,2025,2025-10-25T15:43:27.000,41.893624116,-87.665584776,"
,  
(41.893624116, -87.665584776)"
416,14000574,JJ455108,2025-10-17T13:12:00.000,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,833,8,18,65,06,1145727.0,1853720.0,2025,2025-10-25T15:43:27.000,41.754592961,-87.741528537,"
,  
(41.754592961, -87.741528537)"
417,14004893,JJ460442,2025-10-17T13:11:00.000,051XX S HYDE PARK BLVD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,234,2,5,41,06,1188373.0,1871076.0,2025,2025-10-25T15:43:27.000,41.801307936,-87.584690956,"
,  
(41.801307936, -87.584690956)"
418,14000903,JJ455445,2025-10-17T13:06:00.000,047XX S LAPORTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,814,8,22,56,07,1144155.0,1872850.0,2025,2025-10-25T15:43:27.000,41.807118452,-87.746811357,"
,  
(41.807118452, -87.746811357)"
419,14000659,JJ455245,2025-10-17T13:05:00.000,056XX N LINCOLN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),APARTMENT,True,False,2011,20,40,2,18,1157660.0,1937177.0,2025,2025-10-25T15:43:27.000,41.983373861,-87.695524775,"
,  
(41.983373861, -87.695524775)"
420,14000652,JJ455093,2025-10-17T13:03:00.000,052XX W CHICAGO AVE,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1524,15,37,25,18,1141371.0,1904829.0,2025,2025-10-25T15:43:27.000,41.894925002,-87.756234153,"
,  
(41.894925002, -87.756234153)"
421,14005308,JJ460749,2025-10-17T13:00:00.000,001XX W 104TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,512,5,9,49,08A,1177174.0,1835662.0,2025,2025-10-25T15:43:27.000,41.704388082,-87.626827858,"
,  
(41.704388082, -87.626827858)"
422,14004638,JJ459960,2025-10-17T13:00:00.000,005XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1221,12,27,23,14,1155615.0,1903496.0,2025,2025-10-25T15:43:27.000,41.890992303,-87.70395534,"
,  
(41.890992303, -87.70395534)"
423,14001430,JJ456062,2025-10-17T13:00:00.000,035XX W 13TH PL,0810,THEFT,OVER $500,RESIDENCE,False,False,1021,10,24,29,06,1152965.0,1893676.0,2025,2025-10-25T15:43:27.000,41.864098105,-87.713947792,"
,  
(41.864098105, -87.713947792)"
424,14001596,JJ456314,2025-10-17T13:00:00.000,008XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,True,1231,12,28,28,14,1166851.0,1896136.0,2025,2025-10-25T15:43:27.000,41.870562325,-87.6629023,"
,  
(41.870562325, -87.6629023)"
425,14000538,JJ455080,2025-10-17T13:00:00.000,062XX S INDIANA AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,311,3,20,40,04A,1178697.0,1863752.0,2025,2025-10-25T15:43:27.000,41.781435962,-87.620398718,"
,  
(41.781435962, -87.620398718)"
426,14003997,JJ458726,2025-10-17T13:00:00.000,054XX S INGLESIDE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,233,2,20,41,06,1183454.0,1869517.0,2025,2025-10-25T15:43:27.000,41.797146064,-87.602779061,"
,  
(41.797146064, -87.602779061)"
427,14000657,JJ455269,2025-10-17T13:00:00.000,034XX W 66TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,False,False,831,8,14,66,11,1154666.0,1860645.0,2025,2025-10-25T15:43:27.000,41.77342285,-87.708585073,"
,  
(41.77342285, -87.708585073)"
428,14000714,JJ455175,2025-10-17T13:00:00.000,001XX S WASHTENAW AVE,4255,KIDNAPPING,UNLAWFUL VISITATION INTERFERENCE,APARTMENT,False,True,1125,11,27,27,26,1158379.0,1899399.0,2025,2025-10-25T15:43:27.000,41.879693675,-87.693916622,"
,  
(41.879693675, -87.693916622)"
429,14007696,JJ463730,2025-10-17T13:00:00.000,088XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,412,4,8,48,06,,,2025,2025-10-25T15:43:27.000,,,
430,14000585,JJ455162,2025-10-17T13:00:00.000,025XX N NORMANDY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2512,25,36,18,07,1131321.0,1916235.0,2025,2025-10-25T15:43:27.000,41.926404101,-87.792881805,"
,  
(41.926404101, -87.792881805)"
431,14006791,JJ462395,2025-10-17T13:00:00.000,076XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,611,6,17,71,08B,1166667.0,1854133.0,2025,2025-10-25T15:43:27.000,41.755305393,-87.664777512,"
,  
(41.755305393, -87.664777512)"
432,14000672,JJ455282,2025-10-17T13:00:00.000,054XX S DORCHESTER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,234,2,5,41,11,1186466.0,1869575.0,2025,2025-10-25T15:43:27.000,41.797234446,-87.591732001,"
,  
(41.797234446, -87.591732001)"
433,14000582,JJ455094,2025-10-17T12:59:00.000,003XX W HUBBARD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,1831,18,42,8,06,1173716.0,1903251.0,2025,2025-10-25T15:43:27.000,41.889936436,-87.637486992,"
,  
(41.889936436, -87.637486992)"
434,14000573,JJ455101,2025-10-17T12:59:00.000,001XX N STATE ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,34,32,08A,1176352.0,1900918.0,2025,2025-10-25T15:43:27.000,41.883475491,-87.627876969,"
,  
(41.883475491, -87.627876969)"
435,14003893,JJ458868,2025-10-17T12:55:00.000,007XX N ST LOUIS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1121,11,27,23,04B,1152917.0,1904612.0,2025,2025-10-25T15:43:27.000,41.894108595,-87.71383422,"
,  
(41.894108595, -87.71383422)"
